monsterident,datum,locatiecode,xcoormonster,ycoormonster,fewsparameter,fewsparameternaam,parametercode,grootheid,biotaxonnaam,twn_naam,wna_nederlandse_soortnaam,meetwaarde,eenheid,compartiment
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.008,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.011,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.033,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.023,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.031,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Anguilla anguilla,Anguilla anguilla,Aal,0.202,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Anguilla anguilla,Anguilla anguilla,Aal,1.292,kg/ha,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,BEMSROPVK_m2,Bemonsterd oppervlak (m2),BEMSROPVK,BEMSROPVK,,,,7000.0,m2,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,VISVFTR,Visvangstfactor,VISVFTR,VISVFTR,,,,1.0,DIMSLS,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,471392.0,m,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,471080.0,m,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,X_CODNT_m,X_coordinaat (m),X_CODNT,X_CODNT,,,,126359.0,m,OW
3420060337,2006-09-14 00:00:00,GWV377,126359,471392,X_CODNT_m,X_coordinaat (m),X_CODNT,X_CODNT,,,,125752.0,m,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Najas marina,Najas marina,Groot nimfkruid,5.0,DIMSLS,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Nitellopsis obtusa,Nitellopsis obtusa,Sterkranswier,2.0,DIMSLS,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Potamogeton pusillus,Potamogeton pusillus,Tenger fonteinkruid,2.0,DIMSLS,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Chara connivens,Chara connivens,Gebogen kransblad,4.0,DIMSLS,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,1.6,m,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,1.6,m,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_%,Plantenbedekking (%),DRIJFBPTN,BEDKG,,,,0.0,%,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_%,Plantenbedekking (%),KRNSWR,BEDKG,,,,15.0,%,OW
2007722,2007-08-08 00:00:00,BOT194,123740,473690,PTN_BEDKG_%,Plantenbedekking (%),SUBMSPTN,BEDKG,,,,38.0,%,OW
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_%,Plantenbedekking (%),DRIJFBPTN,BEDKG,,,,0.0,%,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_%,Plantenbedekking (%),EMSPTN,BEDKG,,,,30.0,%,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,3.0,%,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_%,Plantenbedekking (%),PTN,BEDKG,,,,80.0,%,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_%,Plantenbedekking (%),SUBMSPTN,BEDKG,,,,70.0,%,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Lemna minor,Lemna minor,Klein kroos,6.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Lemna trisulca,Lemna trisulca,Puntkroos,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Lycopus europaeus,Lycopus europaeus,Wolfspoot,2.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Mentha aquatica,Mentha aquatica,Watermunt,5.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Myosotis scorpioides ssp. scorpioides,Myosotis scorpioides ssp. scorpioides,Moerasvergeet-mij-nietje,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Nasturtium microphyllum,Nasturtium microphyllum,Slanke waterkers,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Persicaria hydropiper,Persicaria hydropiper,Waterpeper,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Phalaris arundinacea,Phalaris arundinacea,Rietgras,6.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Ranunculus repens,Ranunculus repens,Kruipende boterbloem,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Ranunculus sceleratus,Ranunculus sceleratus,Blaartrekkende boterbloem,1.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Rorippa amphibia,Rorippa amphibia,Gele waterkers,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Rumex hydrolapathum,Rumex hydrolapathum,Waterzuring,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Sparganium erectum,Sparganium erectum,Grote egelskop,6.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Spirodela polyrhiza,Spirodela polyrhiza,Veelwortelig kroos,6.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Stachys palustris,Stachys palustris,Moerasandoorn,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Trifolium repens,Trifolium repens,Witte klaver,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Urtica dioica,Urtica dioica,Grote brandnetel,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Veronica beccabunga,Veronica beccabunga,Beekpunge,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Berula erecta,Berula erecta,Kleine watereppe,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Bidens cernua,Bidens cernua,Knikkend tandzaad,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Butomus umbellatus,Butomus umbellatus,Zwanenbloem,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Ceratophyllum demersum,Ceratophyllum demersum,Grof hoornblad,9.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Cirsium arvense,Cirsium arvense,Akkerdistel,2.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Agrostis stolonifera,Agrostis stolonifera,Fioringras,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Echinochloa crus-galli,Echinochloa crus-galli,Europese hanenpoot,1.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Epilobium hirsutum,Epilobium hirsutum,Harig wilgenroosje,2.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Galium palustre,Galium palustre,,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Glechoma hederacea,Glechoma hederacea,Hondsdraf,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Glyceria fluitans,Glyceria fluitans,Mannagras,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Glyceria maxima,Glyceria maxima,Liesgras,6.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Holcus lanatus,Holcus lanatus,Gestreepte witbol,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Iris pseudacorus,Iris pseudacorus,Gele lis,3.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Jacobaea aquatica,Jacobaea aquatica,Waterkruiskruid,4.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Juncus articulatus,Juncus articulatus,Zomprus,1.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,PTN_BEDKG_TansleyS,Plantenopname met Tansleyschaal,,BEDKG,Juncus effusus,Juncus effusus,Pitrus,1.0,DIMSLS,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,GELDHD_mS/m,Geleidendheid of EGV,GELDHD,GELDHD,,,,70.0,mS/m,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,WATERBTE_m,Waterbreedte (m),WATERBTE,WATERBTE,,,,4.0,m,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,0.2,m,EZ
2007271,2007-08-20 00:00:00,NBW145,118080,465730,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,0.4,m,EZ
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Najas marina,Najas marina,Groot nimfkruid,2.0,DIMSLS,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Nitellopsis obtusa,Nitellopsis obtusa,Sterkranswier,6.0,DIMSLS,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Potamogeton pusillus,Potamogeton pusillus,Tenger fonteinkruid,1.0,DIMSLS,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Chara connivens,Chara connivens,Gebogen kransblad,6.0,DIMSLS,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_NatS,Plantenopname met Natschaal,,BEDKG,Chara contraria var. contraria,Chara contraria var. contraria,,2.0,DIMSLS,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,1.6,m,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,1.6,m,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_%,Plantenbedekking (%),DRIJFBPTN,BEDKG,,,,0.0,%,OW
2008769,2008-07-13 00:00:00,BOT194,123740,473690,PTN_BEDKG_%,Plantenbedekking (%),KRNSWR,BEDKG,,,,75.0,%,OW
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Lemna minor,Lemna minor,Klein kroos,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Lycopus europaeus,Lycopus europaeus,Wolfspoot,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Nasturtium microphyllum,Nasturtium microphyllum,Slanke waterkers,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Persicaria amphibia,Persicaria amphibia,Veenwortel,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Persicaria hydropiper,Persicaria hydropiper,Waterpeper,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Phalaris arundinacea,Phalaris arundinacea,Rietgras,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Phragmites australis,Phragmites australis,Riet,5.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Potamogeton crispus,Potamogeton crispus,Gekroesd fonteinkruid,3.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Potamogeton pectinatus,Stuckenia pectinata,Schedefonteinkruid,3.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Potamogeton pusillus,Potamogeton pusillus,Tenger fonteinkruid,5.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ranunculus repens,Ranunculus repens,Kruipende boterbloem,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ranunculus sceleratus,Ranunculus sceleratus,Blaartrekkende boterbloem,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Spirodela polyrhiza,Spirodela polyrhiza,Veelwortelig kroos,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Stachys palustris,Stachys palustris,Moerasandoorn,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Zannichellia palustris,Zannichellia palustris,,5.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Bidens cernua,Bidens cernua,Knikkend tandzaad,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Catabrosa aquatica,Catabrosa aquatica,Watergras,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ceratophyllum demersum,Ceratophyllum demersum,Grof hoornblad,75.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Cirsium arvense,Cirsium arvense,Akkerdistel,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Agrostis stolonifera,Agrostis stolonifera,Fioringras,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Alisma plantago-aquatica,Alisma plantago-aquatica,Grote waterweegbree,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Enteromorpha,Enteromorpha,,15.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Glechoma hederacea,Glechoma hederacea,Hondsdraf,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Glyceria fluitans,Glyceria fluitans,Mannagras,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Glyceria maxima,Glyceria maxima,Liesgras,4.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Iris pseudacorus,Iris pseudacorus,Gele lis,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),DRIJFBPTN,BEDKG,,,,0.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),EMSPTN,BEDKG,,,,10.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,15.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),KROOS,BEDKG,,,,1.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,PTN_BEDKG_%,Plantenbedekking (%),PTN,BEDKG,,,,90.0,%,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,0.3,m,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,0.3,m,EZ
2009166,2009-07-12 00:00:00,PWV102,121450,466360,WATERBTE_m,Waterbreedte (m),WATERBTE,WATERBTE,,,,2.0,m,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Persicaria amphibia,Persicaria amphibia,Veenwortel,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Persicaria hydropiper,Persicaria hydropiper,Waterpeper,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Phalaris arundinacea,Phalaris arundinacea,Rietgras,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ranunculus repens,Ranunculus repens,Kruipende boterbloem,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ranunculus sceleratus,Ranunculus sceleratus,Blaartrekkende boterbloem,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Rorippa sylvestris,Rorippa sylvestris,Akkerkers,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Scutellaria galericulata,Scutellaria galericulata,Blauw glidkruid,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Spirodela polyrhiza,Spirodela polyrhiza,Veelwortelig kroos,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Bidens cernua,Bidens cernua,Knikkend tandzaad,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Agrostis stolonifera,Agrostis stolonifera,Fioringras,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Eleocharis palustris,Eleocharis palustris [1],Gewone waterbies,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Glyceria fluitans,Glyceria fluitans,Mannagras,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Holcus lanatus,Holcus lanatus,Gestreepte witbol,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Hydrocotyle vulgaris,Hydrocotyle vulgaris,Gewone waternavel,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Juncus articulatus,Juncus articulatus,Zomprus,1.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),DRIJFBPTN,BEDKG,,,,0.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),EMSPTN,BEDKG,,,,2.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,5.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,PTN_BEDKG_%,Plantenbedekking (%),PTN,BEDKG,,,,10.0,%,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,WATERBTE_m,Waterbreedte (m),WATERBTE,WATERBTE,,,,2.0,m,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,0.1,m,EZ
2009178,2009-07-20 00:00:00,PWV114,121190,467130,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,0.3,m,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Lycopus europaeus,Lycopus europaeus,Wolfspoot,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Phragmites australis,Phragmites australis,Riet,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Potamogeton perfoliatus,Potamogeton perfoliatus,Doorgroeid fonteinkruid,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Potamogeton pusillus,Potamogeton pusillus,Tenger fonteinkruid,5.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Ranunculus repens,Ranunculus repens,Kruipende boterbloem,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Scutellaria galericulata,Scutellaria galericulata,Blauw glidkruid,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Sparganium emersum,Sparganium emersum,Kleine egelskop,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Sparganium erectum,Sparganium erectum,Grote egelskop,50.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Stachys palustris,Stachys palustris,Moerasandoorn,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Triglochin palustris,Triglochin palustris,Moeraszoutgras,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Utricularia vulgaris,Utricularia vulgaris,Groot blaasjeskruid,70.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Agrostis stolonifera,Agrostis stolonifera,Fioringras,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Alisma plantago-aquatica,Alisma plantago-aquatica,Grote waterweegbree,1.0,%,EZ
2009183,2009-07-20 00:00:00,PWV119,121610,466820,PTN_BEDKG_%,Plantenbedekking (%),,BEDKG,Eleocharis palustris,Eleocharis palustris [1],Gewone waterbies,1.0,%,EZ
